x	y	p4f	X1	X2	X3	X4	X5	C1	C2	C3	C4	C5	C6	C7	S	CS1	CS2	TOT_{X1}	TOT_{X2}	TOT_{X3}	TOT_{X4}	TOT_{X5}	TOT_S	CC	X5_{DEC}	CP1	CP2	totmolS	solnVol	cellNo	p4f	H*	O*	Charge	[X1]	[X3]	[X4]	[X5]	
1.03731	0.530142	1	0	0.270322	0	1.53599	0	3.67745e-012	0	5.66527	0	0	0	8.10442	0.772599	0	4.6137	0	-84.0714	0	28.0238	0	10	6.4762	100	0	0	5	0.5	3221	1.29181e-016	22.9818	-0.207893	-7.26873e-006	1.26127e-017	-2.8464e-017	23.3976	8.51458e-018	
1.03295	0.518496	1	0	0.269787	0	1.51423	0	3.68474e-012	0	5.59611	0	0	0	8.00236	0.775689	0	4.61216	0	-83.1817	0	27.7272	0	10	6.47057	100	0	0	5	0.5	3222	-2.11412e-017	22.6841	-0.207893	-9.13093e-006	-1.77024e-018	-2.58488e-018	23.0999	-1.3132e-019	
1.0146	0.499111	1	0	0.267006	0	1.40548	0	3.72312e-012	0	5.24831	0	0	0	7.49004	0.79202	0	4.60399	0	-78.7136	0	26.2379	0	10	6.4473	100	0	0	5	0.5	3223	-5.46169e-018	21.1923	-0.207894	-1.84838e-005	-9.50154e-019	-1.16179e-019	21.6081	-5.96719e-019	
1.02422	0.500719	1	0	0.269035	0	1.48413	0	3.69504e-012	0	5.5002	0	0	0	7.86092	0.780058	0	4.60997	0	-81.9484	0	27.3161	0	10	6.46845	100	0	0	5	0.5	3224	-8.08041e-018	22.2693	-0.207894	-1.17458e-005	-1.06046e-020	-1.34374e-018	22.6851	2.08501e-019	
1.00962	0.507858	1	0	0.264359	0	1.30838	0	3.7604e-012	0	4.93464	0	0	0	7.02941	0.808005	0	4.596	0	-74.6935	0	24.8978	0	10	6.39624	100	0	0	5	0.5	3225	-6.08571e-018	19.8608	-0.207896	-2.67983e-005	-1.08831e-018	-3.61801e-019	20.2767	-6.37462e-019	
1.029	0.509572	1	0	0.269351	0	1.49674	0	3.6907e-012	0	5.54039	0	0	0	7.92017	0.778215	0	4.61089	0	-82.4651	0	27.4884	0	10	6.46732	100	0	0	5	0.5	3226	-2.01346e-017	22.4439	-0.207893	-1.06416e-005	-6.67761e-018	-1.53086e-018	22.8597	-4.61204e-018	
1.03398	0.500825	1	0	0.270152	0	1.52905	0	3.67976e-012	0	5.64322	0	0	0	8.07188	0.773578	0	4.61321	0	-83.7877	0	27.9292	0	10	6.47536	100	0	0	5	0.5	3227	-6.41736e-017	22.8862	-0.207893	-7.87094e-006	-1.87296e-017	3.89737e-019	23.302	-1.12567e-017	
1.02319	0.51839	1	0	0.268389	0	1.45867	0	3.70394e-012	0	5.41886	0	0	0	7.74108	0.783841	0	4.60808	0	-80.9033	0	26.9678	0	10	6.4567	100	0	0	5	0.5	3228	5.31644e-018	21.9221	-0.207894	-1.39143e-005	7.3195e-019	-1.79488e-018	22.3379	5.18662e-019	
1.01357	0.530844	1	0	0.266758	0	1.39612	0	3.72659e-012	0	5.21818	0	0	0	7.44574	0.793501	0	4.60325	0	-78.3271	0	26.109	0	10	6.44652	100	0	0	5	0.5	3229	-1.6161e-017	21.0626	-0.207895	-1.92984e-005	-4.49338e-019	2.40556e-019	21.4784	-2.3122e-019	
1.00962	0.52192	1	0	0.264585	0	1.31644	0	3.75719e-012	0	4.96079	0	0	0	7.06776	0.806622	0	4.59669	0	-75.0284	0	25.0095	0	10	6.40235	100	0	0	5	0.5	3230	-1.13299e-017	19.971	-0.207896	-2.6112e-005	-1.30098e-018	-7.33732e-019	20.3868	-6.84784e-019	
1	0.520312	1	0	0.258397	0	1.11091	0	3.84716e-012	0	4.28652	0	0	0	6.0821	0.845653	0	4.57717	0	-66.4164	0	22.1388	0	10	6.27195	100	0	0	3.75	0.375	3231	-4.27508e-018	17.1238	-0.207898	-4.38891e-005	-6.56796e-019	-2.99661e-019	17.5396	-4.22854e-019	
0.981852	0.509833	-99999	0	0.236264	0	0.586957	0	4.20756e-012	0	2.47698	0	0	0	3.47559	0.284392	0	0.357804	0	-31.1189	0	10.3729	0	1	5.78128	100	0	0	0.25	0.25	3232	3.54205e-018	9.59719	-0.207905	-9.09373e-005	-5.45706e-019	-1.69907e-019	10.0131	-3.1775e-019	
0.989889	0.502802	-99999	0	0.243279	0	0.722395	0	4.08623e-012	0	2.96063	0	0	0	4.1659	0.270448	0	0.364776	0	-37.1389	0	12.3796	0	1	5.89945	100	0	0	0.25	0.25	3233	-3.40147e-018	11.5919	-0.207903	-7.84514e-005	-4.93059e-019	-1.14298e-019	12.0077	-3.0189e-019	
0.991963	0.513281	-99999	0	0.24607	0	0.783485	0	4.03988e-012	0	3.17458	0	0	0	4.47288	0.265133	0	0.367434	0	-39.8138	0	13.2712	0	1	5.95992	100	0	0	0.25	0.25	3234	-4.27272e-018	12.4787	-0.207902	-7.2907e-005	-7.37019e-019	-1.9097e-019	12.8946	-4.52962e-019	
0.991963	0.527344	-99999	0	0.24634	0	0.789615	0	4.03547e-012	0	3.19592	0	0	0	4.50354	0.264627	0	0.367687	0	-40.081	0	13.3603	0	1	5.97162	100	0	0	0.25	0.25	3235	-3.37269e-018	12.5674	-0.207902	-7.23559e-005	-1.20391e-018	-4.1739e-019	12.9832	-7.2269e-019	
0.983926	0.534375	-99999	0	0.238133	0	0.620651	0	4.17454e-012	0	2.59862	0	0	0	3.6487	0.280594	0	0.359703	0	-32.6292	0	10.8764	0	1	5.80888	100	0	0	0.25	0.25	3236	-1.49538e-017	10.0978	-0.207904	-8.7801e-005	-3.32988e-018	-1.06397e-018	10.5137	-1.98208e-018	
0.975889	0.527344	-99999	0	0.232729	0	0.527599	0	4.27147e-012	0	2.26031	0	0	0	3.16812	0.291746	0	0.354127	0	-28.4349	0	9.47827	0	1	5.72836	100	0	0	0.25	0.25	3237	-1.51814e-017	8.70802	-0.207905	-9.65054e-005	-3.13987e-018	-1.03269e-018	9.12393	-1.89766e-018	
0.989417	0.544316	-99999	0	0.243647	0	0.730198	0	4.08006e-012	0	2.98809	0	0	0	4.20525	0.26974	0	0.36513	0	-37.4818	0	12.4939	0	1	5.91809	100	0	0	0.25	0.25	3238	-1.61003e-017	11.7058	-0.207903	-7.77432e-005	-3.08435e-018	-9.55622e-019	12.1217	-1.75565e-018	
0.973343	0.544316	-99999	0	0.231797	0	0.512853	0	4.28865e-012	0	2.20597	0	0	0	3.0912	0.293723	0	0.353139	0	-27.7632	0	9.25435	0	1	5.71924	100	0	0	0.25	0.25	3239	-5.0625e-017	8.48533	-0.207906	-9.79028e-005	-4.11778e-018	-9.28228e-019	8.90124	-3.07129e-018	
1	0.548438	1	0	0.257775	0	1.0919	0	3.85644e-012	0	4.22333	0	0	0	5.99009	0.849716	0	4.57514	0	-65.6117	0	21.8706	0	10	6.26284	100	0	0	3.75	0.375	3240	5.03105e-017	16.8573	-0.207898	-4.55567e-005	1.91086e-018	-1.54025e-018	17.2732	1.28854e-018	
0.989417	0.558379	-99999	0	0.243304	0	0.722914	0	4.08582e-012	0	2.96245	0	0	0	4.16852	0.270401	0	0.3648	0	-37.1617	0	12.3872	0	1	5.91087	100	0	0	0.25	0.25	3241	-6.31054e-017	11.5997	-0.207903	-7.84059e-005	1.03961e-019	-1.74959e-019	12.0156	1.09714e-019	
1.01367	0.569531	1	0	0.265813	0	1.36097	0	3.73983e-012	0	5.1049	0	0	0	7.27928	0.799169	0	4.60042	0	-76.8746	0	25.6249	0	10	6.42973	100	0	0	5	0.5	3242	1.17896e-016	20.5801	-0.207895	-2.23174e-005	5.79266e-018	6.25736e-018	20.9959	3.01468e-018	
1.01367	0.583594	1	0	0.265648	0	1.35492	0	3.74215e-012	0	5.08536	0	0	0	7.25058	0.800164	0	4.59992	0	-76.6241	0	25.5413	0	10	6.42835	100	0	0	5	0.5	3243	4.65815e-017	20.4961	-0.207895	-2.2845e-005	1.04804e-017	4.05371e-018	20.912	8.68294e-018	
1	0.576562	1	0	0.257998	0	1.09866	0	3.85312e-012	0	4.24584	0	0	0	6.02286	0.84826	0	4.57587	0	-65.8983	0	21.9661	0	10	6.27536	100	0	0	3.75	0.375	3244	2.14031e-016	16.9503	-0.207898	-4.49838e-005	5.36285e-018	-4.29204e-018	17.3662	3.07328e-018	
1.01163	0.600768	1	0	0.264364	0	1.30858	0	3.76032e-012	0	4.93529	0	0	0	7.03036	0.80797	0	4.59601	0	-74.7019	0	24.9006	0	10	6.40677	100	0	0	5	0.5	3245	2.85793e-016	19.8588	-0.207896	-2.68279e-005	7.29472e-018	4.13327e-018	20.2746	8.97776e-018	
1.02529	0.593736	1	0	0.268751	0	1.47288	0	3.69895e-012	0	5.46427	0	0	0	7.80797	0.78172	0	4.60914	0	-81.4867	0	27.1622	0	10	6.46389	100	0	0	5	0.5	3246	4.87887e-016	22.1141	-0.207894	-1.27237e-005	-4.13912e-016	-1.81304e-016	22.5299	-2.49618e-016	
1.08975	0.594236	1	1.7764e-012	0.268122	2.01686e-016	1.44827	8.70443e-013	3.70763e-012	5.42366e-017	5.38557	1.18198e-014	6.26907e-015	1.63221e-021	7.69204	0.785411	3.08967e-012	4.60729	1.7764e-012	-80.4757	3.12055e-012	26.8252	8.70443e-013	10	6.43661	100	0	0	5	0.5	3247	-2.6044e-012	21.7957	-0.207894	-1.46409e-005	-4.10909e-013	-5.69139e-013	22.2115	-4.8433e-013	
1.07948	0.591314	1	2.81239e-013	0.269444	6.2113e-020	1.50044	1.66237e-013	3.68943e-012	1.67856e-020	5.55218	3.96895e-018	1.93482e-025	5.00798e-032	7.93756	0.777678	9.56161e-016	4.61116	2.81239e-013	-82.6167	9.60209e-016	27.5389	1.66237e-013	10	6.4645	100	0	0	5	0.5	3248	4.14706e-012	22.5027	-0.207893	-1.02442e-005	6.04724e-013	-5.77627e-013	22.9185	3.61336e-013	
1.08973	0.584579	1	3.13087e-012	0.26812	1.10363e-016	1.4482	1.77565e-012	3.70765e-012	2.96782e-017	5.38533	6.46702e-015	1.0271e-015	2.67418e-022	7.6917	0.785422	1.69066e-012	4.60729	3.13087e-012	-80.4727	1.70035e-012	26.8242	1.77565e-012	10	6.43653	100	0	0	5	0.5	3249	1.76142e-011	21.7952	-0.207894	-1.46406e-005	2.6123e-012	9.33995e-014	22.211	1.44434e-012	
1.06982	0.582164	1	0	0.27018	0	1.53018	0	3.67939e-012	0	5.64681	0	0	0	8.07717	0.773419	0	4.61329	0	-83.8338	0	27.9446	0	10	6.47381	100	0	0	5	0.5	3250	-7.93248e-013	22.9064	-0.207893	-7.7221e-006	-1.46054e-013	-1.63856e-014	23.3222	-9.0069e-014	
1.06441	0.574162	1	0	0.270369	0	1.53793	0	3.6768e-012	0	5.67142	0	0	0	8.11349	0.772326	0	4.61384	0	-84.1505	0	28.0502	0	10	6.47435	100	0	0	5	0.5	3251	5.53029e-014	23.0129	-0.207893	-7.0492e-006	1.24295e-015	-7.68224e-015	23.4287	5.90534e-016	
1.07406	0.573655	1	0	0.269867	0	1.51748	0	3.68365e-012	0	5.60645	0	0	0	8.01761	0.775224	0	4.61239	0	-83.3146	0	27.7715	0	10	6.46902	100	0	0	5	0.5	3252	-1.66434e-012	22.7343	-0.207893	-8.79482e-006	-2.59711e-013	-1.37691e-013	23.1501	-1.61313e-013	
1.06984	0.591821	1	0	0.270173	0	1.52991	0	3.67948e-012	0	5.64595	0	0	0	8.0759	0.773457	0	4.61327	0	-83.8228	0	27.9409	0	10	6.4732	100	0	0	5	0.5	3253	-2.33088e-012	22.9031	-0.207893	-7.74441e-006	-3.75037e-013	-1.55721e-013	23.3188	-2.33755e-013	
1.06791	0.604986	1	0	0.270305	0	1.53531	0	3.67767e-012	0	5.66311	0	0	0	8.10122	0.772695	0	4.61365	0	-84.0436	0	28.0145	0	10	6.47454	100	0	0	5	0.5	3254	-5.59128e-012	22.9765	-0.207893	-7.28581e-006	-8.99663e-013	-2.32491e-013	23.3923	-5.58883e-013	
1.05825	0.595836	1	2.584e-014	0.270515	0	1.54388	0	3.67483e-012	0	5.69033	0	0	0	8.14142	0.771491	0	4.61425	2.584e-014	-84.3939	0	28.1313	0	10	6.47563	100	0	0	5	0.5	3255	9.31349e-013	23.0944	-0.207893	-6.54187e-006	6.12985e-014	1.0084e-014	23.5102	1.80982e-014	
1.04876	0.601169	1	0	0.27054	0	1.5449	0	3.67449e-012	0	5.69357	0	0	0	8.1462	0.771348	0	4.61433	0	-84.4356	0	28.1452	0	10	6.47592	100	0	0	5	0.5	3256	-1.23984e-013	23.1074	-0.207893	-6.46391e-006	-3.31063e-014	-1.34195e-014	23.5232	-2.10412e-014	
1.05069	0.588004	1	0	0.270566	0	1.54599	0	3.67413e-012	0	5.69703	0	0	0	8.15131	0.771196	0	4.6144	0	-84.4801	0	28.16	0	10	6.47602	100	0	0	5	0.5	3257	-8.48537e-014	23.1228	-0.207893	-6.36508e-006	-2.15937e-014	-8.80546e-015	23.5386	-1.38644e-014	
1.03427	0.58495	1	0	0.270021	0	1.52372	0	3.68155e-012	0	5.62628	0	0	0	8.04688	0.774335	0	4.61283	0	-83.5698	0	27.8566	0	10	6.47372	100	0	0	5	0.5	3258	5.4298e-015	22.8127	-0.207893	-8.33511e-006	1.4887e-016	7.60929e-017	23.2285	1.10331e-016	
1.04375	0.579617	1	0	0.270484	0	1.54262	0	3.67525e-012	0	5.68633	0	0	0	8.13551	0.771668	0	4.61417	0	-84.3424	0	28.1141	0	10	6.47605	100	0	0	5	0.5	3259	-1.1396e-014	23.0747	-0.207893	-6.67542e-006	-1.65025e-015	-7.49936e-016	23.4905	-9.48546e-016	
1.03223	0.602124	1	0	0.26979	0	1.51436	0	3.6847e-012	0	5.5965	0	0	0	8.00294	0.775671	0	4.61216	0	-83.1867	0	27.7289	0	10	6.47228	100	0	0	5	0.5	3260	1.41561e-014	22.6835	-0.207893	-9.14807e-006	4.79609e-016	2.1606e-016	23.0993	3.56628e-016	
1.03978	0.609956	1	0	0.27033	0	1.5363	0	3.67735e-012	0	5.66624	0	0	0	8.10586	0.772556	0	4.61372	0	-84.0839	0	28.028	0	10	6.47565	100	0	0	5	0.5	3261	-5.53266e-014	22.9863	-0.207893	-7.23666e-006	-1.1145e-014	-4.14154e-015	23.402	-6.7149e-015	
1.02715	0.641263	1	0	0.269164	0	1.48927	0	3.69327e-012	0	5.51659	0	0	0	7.88509	0.779304	0	4.61035	0	-82.1592	0	27.3864	0	10	6.46605	100	0	0	5	0.5	3262	-1.15702e-015	22.3396	-0.207893	-1.13005e-005	-5.93741e-016	-4.47e-016	22.7554	-3.13962e-016	
1.01642	0.641098	1	0	0.266493	0	1.38619	0	3.73029e-012	0	5.18622	0	0	0	7.39876	0.795084	0	4.60246	0	-77.9171	0	25.9724	0	10	6.43608	100	0	0	5	0.5	3263	1.77435e-015	20.9251	-0.207895	-2.01637e-005	8.36188e-017	4.43075e-017	21.3409	5.28312e-017	
1.02292	0.632977	1	0	0.268297	0	1.4551	0	3.7052e-012	0	5.40743	0	0	0	7.72424	0.784379	0	4.60781	0	-80.7565	0	26.9188	0	10	6.45824	100	0	0	5	0.5	3264	2.99167e-018	21.8706	-0.207894	-1.42437e-005	-1.11149e-015	-6.53425e-016	22.2864	-6.76907e-016	
0.907465	0.562878	-99999	0	0.23119	0	0.503448	0	4.29991e-012	0	2.1712	0	0	0	3.04202	0.295019	0	0.352491	0	-27.3336	0	9.11118	0	1	5.72933	100	0	0	0.25	0.25	3265	-8.22127e-015	8.34038	-0.207906	-9.88174e-005	-1.1828e-014	-1.53246e-015	8.75629	-8.72332e-015	
0.913779	0.57228	-99999	0	0.231193	0	0.503498	0	4.29985e-012	0	2.17139	0	0	0	3.04228	0.295012	0	0.352494	0	-27.3359	0	9.11194	0	1	5.72934	100	0	0	0.25	0.25	3266	-2.56506e-014	8.34113	-0.207906	-9.88127e-005	-1.546e-014	-1.4039e-015	8.75705	-1.10821e-014	
0.902462	0.571864	-99999	0	0.231189	0	0.503441	0	4.29992e-012	0	2.17118	0	0	0	3.04198	0.29502	0	0.35249	0	-27.3333	0	9.11107	0	1	5.72933	100	0	0	0.25	0.25	3267	-2.36989e-013	8.34027	-0.207906	-9.88181e-005	-5.05208e-014	-1.62788e-014	8.75618	-4.35501e-014	
0.896701	0.580385	-99999	0	0.231189	0	0.503434	0	4.29993e-012	0	2.17115	0	0	0	3.04195	0.295021	0	0.35249	0	-27.333	0	9.11097	0	1	5.72933	100	0	0	0.25	0.25	3268	-3.37365e-012	8.34016	-0.207906	-9.88189e-005	-5.48765e-013	-3.19095e-013	8.75607	-2.95684e-013	
0.903016	0.589787	-99999	0	0.231189	0	0.503433	0	4.29993e-012	0	2.17115	0	0	0	3.04194	0.295021	0	0.35249	0	-27.3329	0	9.11095	0	1	5.72933	100	0	0	0.25	0.25	3269	-1.36773e-012	8.34014	-0.207906	-9.8819e-005	-2.4248e-013	-1.76895e-013	8.75605	-1.40282e-013	
0.88373	0.596718	-99999	0	0.231189	0	0.503437	0	4.29993e-012	0	2.17116	0	0	0	3.04196	0.29502	0	0.35249	0	-27.3331	0	9.11101	0	1	5.72933	100	0	0	0.25	0.25	3270	-1.54157e-011	8.34021	-0.207906	-9.88195e-005	-2.30095e-012	-1.73073e-012	8.75612	-1.33666e-012	
0.895943	0.611444	-99999	2.31249e-013	0.231188	3.62732e-018	0.503431	2.20404e-013	4.29993e-012	8.41082e-019	2.17114	1.61531e-017	7.00753e-021	2.15701e-027	3.04193	0.295021	1.33808e-014	0.352489	2.31249e-013	-27.3329	1.34014e-014	9.11092	2.20404e-013	1	5.72933	100	0	0	0.25	0.25	3271	5.91296e-014	8.34011	-0.207906	-9.88197e-005	-7.11129e-014	-4.1014e-013	8.75603	2.77715e-014	
0.882417	0.609854	-99999	0	0.231189	0	0.503438	0	4.29993e-012	0	2.17117	0	0	0	3.04197	0.29502	0	0.35249	0	-27.3332	0	9.11103	0	1	5.72933	100	0	0	0.25	0.25	3272	-1.00362e-010	8.34022	-0.207906	-9.882e-005	-1.47936e-011	-5.53401e-012	8.75613	-1.0203e-011	
0.907109	0.620274	-99999	1.6009e-012	0.231188	5.02013e-018	0.503429	1.22693e-012	4.29994e-012	1.16404e-018	2.17113	2.23552e-017	1.85758e-020	5.71787e-027	3.04192	0.295021	1.85187e-014	0.352489	1.6009e-012	-27.3328	1.85473e-014	9.11089	1.22693e-012	1	5.72932	100	0	0	0.25	0.25	3273	1.30192e-011	8.34008	-0.207906	-9.88196e-005	1.86949e-012	-1.14498e-013	8.75599	1.43513e-012	
0.908422	0.607138	-99999	2.61139e-013	0.231189	3.17418e-019	0.503435	1.43935e-013	4.29993e-012	7.36011e-020	2.17115	1.41354e-018	4.69577e-024	1.44542e-030	3.04195	0.295021	1.17092e-015	0.35249	2.61139e-013	-27.333	1.17273e-015	9.11098	1.43935e-013	1	5.72932	100	0	0	0.25	0.25	3274	3.12186e-012	8.34018	-0.207906	-9.88188e-005	4.09176e-013	-1.00213e-013	8.75609	2.45688e-013	
0.911747	0.595223	-99999	0	0.23119	0	0.503461	0	4.2999e-012	0	2.17125	0	0	0	3.04209	0.295017	0	0.352492	0	-27.3342	0	9.11138	0	1	5.72933	100	0	0	0.25	0.25	3275	-1.27505e-012	8.34058	-0.207906	-9.88162e-005	-2.12857e-013	-1.13903e-013	8.75649	-1.28304e-013	
0.922913	0.604054	-99999	0	0.231197	0	0.503568	0	4.29977e-012	0	2.17165	0	0	0	3.04265	0.295002	0	0.352499	0	-27.3391	0	9.113	0	1	5.72939	100	0	0	0.25	0.25	3276	-1.57833e-012	8.34217	-0.207906	-9.88064e-005	-2.5796e-013	-5.2423e-014	8.75809	-1.78806e-013	
0.917507	0.586702	-99999	0	0.231195	0	0.503526	0	4.29982e-012	0	2.17149	0	0	0	3.04242	0.295008	0	0.352496	0	-27.3372	0	9.11236	0	1	5.72936	100	0	0	0.25	0.25	3277	-2.87763e-013	8.34154	-0.207906	-9.88102e-005	-5.65634e-014	-1.18062e-014	8.75746	-4.18126e-014	
0.92251	0.577716	-99999	0	0.231202	0	0.503633	0	4.29969e-012	0	2.17189	0	0	0	3.04299	0.294993	0	0.352504	0	-27.3421	0	9.114	0	1	5.72939	100	0	0	0.25	0.25	3278	7.73344e-014	8.34318	-0.207906	-9.88e-005	-1.82826e-015	-9.01702e-017	8.75909	-1.32224e-015	
0.93212	0.569928	-99999	0	0.231209	0	0.50375	0	4.29955e-012	0	2.17232	0	0	0	3.0436	0.294977	0	0.352512	0	-27.3475	0	9.11579	0	1	5.72967	100	0	0	0.25	0.25	3279	1.10657e-014	8.34485	-0.207906	-9.87912e-005	-2.35603e-015	-1.87213e-015	8.76077	-1.39255e-015	
0.935848	0.584351	-99999	0	0.231187	0	0.503406	0	4.29996e-012	0	2.17105	0	0	0	3.0418	0.295025	0	0.352488	0	-27.3317	0	9.11055	0	1	5.72962	100	0	0	0.25	0.25	3280	2.29349e-014	8.33961	-0.207906	-9.8825e-005	-3.00049e-015	-4.21242e-015	8.75552	-1.21284e-015	
0.950312	0.586476	-99999	0	0.230939	0	0.499609	0	4.30458e-012	0	2.15699	0	0	0	3.02192	0.295556	0	0.352222	0	-27.1581	0	9.05265	0	1	5.72758	100	0	0	0.25	0.25	3281	-8.2834e-015	8.28214	-0.207906	-9.91907e-005	-1.10891e-015	-8.44196e-017	8.69805	-8.55885e-016	
0.940702	0.594265	-99999	0	0.23114	0	0.502683	0	4.30084e-012	0	2.16837	0	0	0	3.03802	0.295125	0	0.352437	0	-27.2987	0	9.09952	0	1	5.72929	100	0	0	0.25	0.25	3282	2.59236e-014	8.32865	-0.207906	-9.88952e-005	-4.14279e-015	-5.02868e-015	8.74456	-1.7656e-015	
0.967271	0.569381	-99999	0	0.231124	0	0.502444	0	4.30113e-012	0	2.16749	0	0	0	3.03676	0.295159	0	0.352421	0	-27.2877	0	9.09588	0	1	5.72199	100	0	0	0.25	0.25	3283	6.56804e-016	8.32675	-0.207906	-9.89059e-005	-2.19336e-017	-1.05891e-017	8.74267	-1.10543e-017	
0.96	0.576562	-99999	0	0.230789	0	0.497329	0	4.30737e-012	0	2.14854	0	0	0	3.00997	0.295877	0	0.352061	0	-27.0537	0	9.01788	0	1	5.72326	100	0	0	0.25	0.25	3284	1.58755e-015	8.24833	-0.207906	-9.94014e-005	5.22309e-017	6.04892e-018	8.66425	2.97671e-017	
0.952729	0.569381	-99999	0	0.230811	0	0.497668	0	4.30696e-012	0	2.14979	0	0	0	3.01175	0.295829	0	0.352085	0	-27.0692	0	9.02305	0	1	5.72581	100	0	0	0.25	0.25	3285	-3.16623e-016	8.25288	-0.207906	-9.93745e-005	-1.05705e-016	-1.70185e-017	8.66879	-7.25827e-017	
0.964854	0.586476	-99999	0	0.231128	0	0.502508	0	4.30105e-012	0	2.16772	0	0	0	3.0371	0.29515	0	0.352425	0	-27.2906	0	9.09685	0	1	5.72502	100	0	0	0.25	0.25	3286	2.2879e-015	8.32729	-0.207906	-9.89034e-005	3.3101e-017	-4.19615e-017	8.7432	2.94661e-017	
0.965396	0.600539	-99999	0	0.231219	0	0.503894	0	4.29937e-012	0	2.17285	0	0	0	3.04435	0.294957	0	0.352522	0	-27.354	0	9.11797	0	1	5.72632	100	0	0	0.25	0.25	3287	-1.16306e-015	8.34826	-0.207906	-9.87703e-005	-4.20602e-016	-9.54255e-017	8.76417	-2.69475e-016	
0.975083	0.590625	-99999	0	0.232716	0	0.527388	0	4.27171e-012	0	2.25953	0	0	0	3.16702	0.291774	0	0.354113	0	-28.4253	0	9.47506	0	1	5.73559	100	0	0	0.25	0.25	3288	1.6377e-015	8.7045	-0.207905	-9.65321e-005	-9.96222e-019	-1.47639e-017	9.12041	-1.4818e-018	
0.967119	0.611442	-99999	0	0.231445	0	0.507386	0	4.29517e-012	0	2.18577	0	0	0	3.06262	0.294473	0	0.352764	0	-27.5136	0	9.17116	0	1	5.72829	100	0	0	0.25	0.25	3289	-6.30093e-015	8.40125	-0.207906	-9.84364e-005	-1.16628e-015	-1.09332e-016	8.81716	-7.99327e-016	
0.95689	0.607293	-99999	0	0.231027	0	0.500955	0	4.30294e-012	0	2.16197	0	0	0	3.02897	0.295367	0	0.352316	0	-27.2196	0	9.07317	0	1	5.7275	100	0	0	0.25	0.25	3290	-1.21295e-014	8.30287	-0.207906	-9.90597e-005	-1.12493e-015	-1.2876e-016	8.71878	-1.03142e-015	
0.987342	0.625781	-99999	0	0.240187	0	0.659649	0	4.13883e-012	0	2.73827	0	0	0	3.84788	0.276489	0	0.361756	0	-34.3664	0	11.4554	0	1	5.85333	100	0	0	0.25	0.25	3291	7.76929e-015	10.6725	-0.207904	-8.42078e-005	-3.1587e-016	-1.99967e-016	11.0884	-1.73002e-016	
0.975154	0.61875	-99999	0	0.232937	0	0.530946	0	4.26765e-012	0	2.27261	0	0	0	3.18555	0.291306	0	0.354347	0	-28.5871	0	9.529	0	1	5.74014	100	0	0	0.25	0.25	3292	8.90826e-015	8.75781	-0.207905	-9.61961e-005	2.17985e-016	1.65649e-017	9.17372	1.21878e-016	
0.987812	0.611719	-99999	0	0.240819	0	0.672067	0	4.12797e-012	0	2.7825	0	0	0	3.91105	0.275241	0	0.362379	0	-34.9173	0	11.6391	0	1	5.8645	100	0	0	0.25	0.25	3293	4.42129e-016	10.8552	-0.207903	-8.30647e-005	-2.54926e-016	-6.06454e-017	11.2711	-1.65197e-016	
0.966648	0.625505	-99999	0	0.231474	0	0.50784	0	4.29463e-012	0	2.18745	0	0	0	3.06499	0.29441	0	0.352795	0	-27.5343	0	9.17807	0	1	5.72908	100	0	0	0.25	0.25	3294	-4.71934e-014	8.40797	-0.207906	-9.83945e-005	-6.7435e-015	-6.26978e-016	8.82388	-4.68192e-015	
0.957721	0.633501	-99999	0	0.231151	0	0.502863	0	4.30062e-012	0	2.16904	0	0	0	3.03896	0.2951	0	0.35245	0	-27.3069	0	9.10227	0	1	5.72849	100	0	0	0.25	0.25	3295	-1.17032e-014	8.33181	-0.207906	-9.88772e-005	-1.05012e-014	-1.49586e-015	8.74773	-6.95619e-015	
0.965757	0.640809	-99999	0	0.231454	0	0.507519	0	4.29501e-012	0	2.18626	0	0	0	3.06332	0.294454	0	0.352773	0	-27.5197	0	9.17319	0	1	5.72932	100	0	0	0.25	0.25	3296	-1.90271e-013	8.40294	-0.207906	-9.84274e-005	-3.13211e-014	-2.88644e-015	8.81885	-2.06412e-014	
0.974301	0.647287	-99999	0	0.232668	0	0.526628	0	4.27258e-012	0	2.25674	0	0	0	3.16306	0.291874	0	0.354063	0	-28.3908	0	9.46355	0	1	5.73798	100	0	0	0.25	0.25	3297	-7.38266e-014	8.69237	-0.207905	-9.6606e-005	-1.25655e-014	1.54246e-016	9.10828	-8.9149e-015	
0.965374	0.655284	-99999	0	0.231499	0	0.508226	0	4.29416e-012	0	2.18888	0	0	0	3.06702	0.294357	0	0.352822	0	-27.552	0	9.18396	0	1	5.72961	100	0	0	0.25	0.25	3298	-4.62691e-013	8.41355	-0.207906	-9.83608e-005	-8.1923e-014	-1.33233e-014	8.82946	-5.30499e-014	
0.986959	0.654318	-99999	0	0.239918	0	0.654422	0	4.14347e-012	0	2.71962	0	0	0	3.82125	0.277022	0	0.361489	0	-34.1342	0	11.378	0	1	5.85172	100	0	0	0.25	0.25	3299	4.62495e-014	10.5949	-0.207904	-8.46949e-005	1.15223e-015	-1.28464e-015	11.0108	7.39427e-016	
